wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q1159092,Dan Jørgensen,Dan Jørgensen,male,1975-06-12,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q25776270,"Minister for Climate, Energy and Utilities",2019-06-27,Q1159092-7EB65D76-F1D6-4F35-9907-78142F6985AB
Q12301637,Ane Halsboe-Jørgensen,Ane Halsboe-Jørgensen,female,1983-05-04,11,https://www.thedanishparliament.dk/en/members/the-government,2021-08-17,Q6865812,Minister for Ecclesiastical Affairs,2021-08-16,Q12301637-1e06debe-4691-6c08-b83b-ee8ee6e360dc
Q12301637,Ane Halsboe-Jørgensen,Ane Halsboe-Jørgensen,female,1983-05-04,11,https://www.thedanishparliament.dk/en/members/the-government,2021-08-17,Q27923963,Minister for Culture,2021-08-16,Q12301637-c840e0dd-4f18-2181-de89-62d95a4b0743
Q12311591,Flemming Møller Mortensen,Flemming Møller Mortensen,male,1963-07-03,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q11991832,Minister for Nordic Cooperation,2020-11-19,Q12311591-11B99BD9-60FB-47B4-849D-22095BCF98CB
Q12311591,Flemming Møller Mortensen,Flemming Møller Mortensen,male,1963-07-03,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q6865806,Minister for Development Cooperation,2020-11-19,Q12311591-A92AE3E6-A188-4A37-9A44-99E37919AA6E
Q12319515,Jeppe Bruus,Jeppe Bruus,male,1978-04-20,11,https://www.thedanishparliament.dk/en/members/the-government,2022-02-07,Q7689385,Minister for Taxation,2022-02-04,Q12319515-FA675C5F-0F99-4D2E-BC8B-A8611C7BFFDF
Q12319657,Jesper Petersen,Jesper Petersen,male,1981-08-25,11,https://www.thedanishparliament.dk/en/members/the-government,2021-08-17,Q12312037,Minister for Higher Education and Science,2021-08-16,Q12319657-57E01914-E2FC-407A-A32D-00AA219CFA10
Q12325727,Magnus Heunicke,Magnus Heunicke,male,1975-01-28,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q12337702,Minister for Health,2019-06-27,Q12325727-8F652295-8684-43A0-A104-5E09583EF6B5
Q12326451,Mattias Tesfaye,Mattias Tesfaye,male,1981-03-31,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q20011494,Minister for Immigration and Integration,2019-06-27,Q12326451-69BC2F84-5746-4877-8CA9-0960A3430545
Q12331581,Peter Hummelgaard,Peter Hummelgaard Thomsen,male,1983-01-17,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q11781520,Minister for Employment,2019-06-27,Q12331581-AF6FBB37-9DC6-4648-9789-E35D08BF2680
Q12332940,Rasmus Prehn,Rasmus Prehn,male,1973-06-18,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q24300568,"Minister for Food, Agriculture and Fisheries",2020-11-19,Q12332940-74D5CA56-AE11-4E56-A15B-B6BC8E3181C3
Q12335355,Simon Kollerup,Simon Kollerup,male,1986-05-20,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q107677343,"Minister for Industry, Business and Financial Affairs",2019-06-27,Q12335355-203A6A97-2060-431A-8957-DDF40F699FDF
Q12339763,Trine Bramsen,Trine Bramsen,female,1981-03-26,11,https://www.thedanishparliament.dk/en/members/the-government,2022-02-07,Q20069142,Minister for Transport,2022-02-04,Q12339763-1F264F77-F25B-4973-8E7B-8EC65DCE8E30
Q12339763,Trine Bramsen,Trine Bramsen,female,1981-03-26,11,https://www.thedanishparliament.dk/en/members/the-government,2022-02-07,Q25425068,Minister for Gender Equality,2022-02-04,Q12339763-914F0EB2-3FE9-4876-9211-5488F3DE8D25
Q1799046,Jeppe Kofod,Jeppe Kofod,male,1974-03-14,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q6866144,Minister for Foreign Affairs,2019-07-27,Q1799046-5393473B-C23E-49CA-B1F9-9B8E05E9F06A
Q20174096,Lea Wermelin,Lea Wermelin,female,1985-05-10,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q1311756,Minister for the Environment,2019-06-27,Q20174096-26877678-6AFB-4895-A7E6-EF746E0A513F
Q20175887,Kaare Dybvad Bek,Kaare Dybvad Bek,male,1984-08-05,11,https://www.thedanishparliament.dk/en/members/the-government,2022-02-07,Q18913269,Minister of the Interior,2022-02-04,Q20175887-048D7A87-749A-44CA-BDA1-05058CA9EBDC
Q20175887,Kaare Dybvad Bek,Kaare Dybvad Bek,male,1984-08-05,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q12304055,Minister of Housing,2019-06-27,Q20175887-40efac19-44f4-a26a-a861-1ecf81a4de3c
Q375980,Morten Bødskov,Morten Bødskov,male,1970-05-01,11,https://www.thedanishparliament.dk/en/members/the-government,2022-02-07,Q1815344,Minister of Defence,2022-02-04,Q375980-2693e58c-4887-b677-7ba7-8d155d2a8a84
Q463680,Astrid Krag,Astrid Krag,female,1982-11-17,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q10563295,Minister for Social Affairs and senior citizens,2019-06-27,Q463680-8DA84916-FE30-4DAA-A7AA-57DF63F9A07D
Q5015,Mette Frederiksen,Mette Frederiksen,female,1977-11-19,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q795477,Prime Minister,2019-06-27,Q5015-fc6b798f-4b79-d86f-ce7d-e9e6a1e91929
Q575363,Nicolai Wammen,Nicolai Wammen,male,1971-02-07,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q5449541,Minister for Finance,2019-06-27,Q575363-C24D2571-F3DE-4133-A58B-F3EF09D3E398
Q645613,Nick Hækkerup,Nick Hækkerup,male,1968-04-03,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q6317024,Minister for Justice,2019-06-27,Q645613-0d946fc2-4bc0-02e0-c2a1-76a9ecf1bd07
Q6517082,Pernille Rosenkrantz-Theil,Pernille Rosenkrantz-Theil,female,1977-01-17,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q20729221,Minister for Children,2019-06-27,Q6517082-377AEF40-14DA-4C46-B235-A8048C17D100
Q6517082,Pernille Rosenkrantz-Theil,Pernille Rosenkrantz-Theil,female,1977-01-17,11,https://www.thedanishparliament.dk/en/members/the-government,2021-07-28,Q5340905,Minister for Education,2019-06-27,Q6517082-E352DD18-AC5B-4CE2-97F8-51F394C9C119
